time,O,H,L,C,volume,outstanding_share,turnover,diff,up,down,avg_up,avg_down,rsi,lowest,highest,RSV,K,D,J,predict
2004/6/18,16.28926146,16.28926146,14.4723823,14.93182301,2081603,52000000,0.040030827,-1.14860177,0,-1.14860177,0.07657345,0.372425422,17.05426335,14.4723823,18.48204666,11.45833339,15.75073487,22.86706615,1.518072325,
2004/6/21,14.61856798,15.32861271,14.53503331,15.32861271,626368,52000000,0.012045538,0.3967897,0.3967897,0,0.135743845,0.372425422,26.71232873,14.4723823,17.70935093,26.45161285,19.3176942,21.68394216,14.58519827,
2004/6/22,15.34949638,16.85312051,15.30772904,16.20572679,1430567,52000000,0.027510904,0.87711408,0.87711408,0,0.281929525,0.3654642,43.54838703,14.4723823,17.50051424,57.24137932,31.95892257,25.10893563,45.65889645,
2004/6/23,16.12219212,16.28926146,15.6001004,16.28926146,565252,52000000,0.010870231,0.08353467,0.08353467,0,0.226239742,0.3654642,38.23529399,14.4723823,17.50051424,59.99999987,41.30594834,30.50793987,62.90196528,
2004/6/24,16.28926146,16.64428383,15.97600644,16.03865744,598397,52000000,0.011507635,-0.25060402,0,-0.25060402,0.226239742,0.403750925,35.91160213,14.4723823,17.50051424,51.72413789,44.77867819,35.26485264,63.80632928,
2004/6/25,16.49809815,16.60251649,15.45391472,15.62098407,394020,52000000,0.007577308,-0.41767337,0,-0.41767337,0.226239742,0.302813193,42.76315784,14.4723823,17.50051424,37.93103447,42.49613028,37.67527852,52.1378338,
2004/6/28,15.05712502,15.66275141,14.63945165,15.32861271,549394,52000000,0.010565269,-0.29237136,0,-0.29237136,0.226239742,0.160108125,58.55855854,14.4723823,17.41697957,29.07801412,38.02342489,37.79132731,38.48762006,
2004/6/29,14.82740467,15.91335543,14.82740467,15.82982076,757806,52000000,0.014573192,0.50120805,0.50120805,0,0.2436428,0.160108125,60.34482769,14.4723823,17.24991022,48.87218055,41.63967678,39.07411047,46.77080941,
2004/6/30,15.78805342,16.14307578,15.6001004,15.87158809,273585,52000000,0.00526125,0.04176733,0.04176733,0,0.104418342,0.160108125,39.47368404,14.4723823,16.85312051,58.77192982,47.35042779,41.83288291,58.38551756,
2004/7/1,15.87158809,16.62340016,15.87158809,16.28926146,1245119,52000000,0.023944596,0.41767337,0.41767337,0,0.160108125,0.160108125,50,14.53503331,16.85312051,75.67567562,56.79217707,46.8193143,76.73790261,
2004/7/2,16.12219212,16.3310288,15.87158809,16.28926146,202798,52000000,0.003899962,0,0,0,0.160108125,0.118340788,57.49999994,14.63945165,16.85312051,74.52830185,62.70421866,52.11428242,83.88409115,
2004/7/5,16.2683778,16.41456348,16.08042478,16.3310288,163540,52000000,0.003145,0.04176734,0.04176734,0,0.167069348,0.04872856,77.41935481,14.63945165,16.64428383,84.37499991,69.92781241,58.05212575,93.67918573,
2004/7/6,16.39367981,17.31256122,16.3310288,16.68605117,1980939,52000000,0.038094981,0.35502237,0.35502237,0,0.226239743,0,100,14.63945165,17.31256122,76.5625002,72.13937501,62.7478755,90.92237402,
2004/7/7,16.53986549,16.70693484,16.28926146,16.47721448,328853,52000000,0.006324096,-0.20883669,0,-0.20883669,0.142705068,0.034806115,80.39215651,14.63945165,17.31256122,68.75000002,71.00958335,65.50177812,82.02519381,
2004/7/8,16.49809815,16.91577152,16.49809815,16.70693484,487656,52000000,0.009378,0.22972036,0.22972036,0,0.174030573,0.034806115,83.3333332,14.63945165,17.31256122,77.34375026,73.12097232,68.04150952,83.27989792,
2004/7/9,16.70693484,17.31256122,16.70693484,17.20814288,1068235,52000000,0.020542981,0.50120804,0.50120804,0,0.187953018,0.034806115,84.37499981,14.82740467,17.31256122,95.79831943,80.68008802,72.25436902,97.53152602,
2004/7/12,17.60493258,17.60493258,16.45633081,16.97842253,840244,52000000,0.016158538,-0.22972035,0,-0.22972035,0.187953018,0.07309284,72.00000013,15.6001004,17.60493258,68.75000031,76.70339212,73.73737672,82.63542292,
2004/7/13,16.89488785,17.18725921,16.45633081,17.02018986,563882,52000000,0.010843885,0.04176733,0.04176733,0,0.187953017,0.07309284,71.99999995,15.87158809,17.60493258,66.26506021,73.22394815,73.56623386,72.53937672,
2004/7/14,17.4587469,17.4587469,16.68605117,17.10372454,636675,52000000,0.01224375,0.08353468,0.08353468,0,0.142705068,0.07309284,66.12903222,15.87158809,17.60493258,71.08433766,72.51074465,73.21440413,71.1034257,
2004/7/15,17.10372454,17.54228158,16.97842253,17.52139791,641970,52000000,0.012345577,0.41767337,0.41767337,0,0.212317297,0.038286725,84.72222243,16.08042478,17.60493258,94.52054821,79.84734584,75.4253847,88.69126812,
2004/7/16,17.60493258,18.9206037,17.60493258,18.46116299,1935266,52000000,0.037216654,0.93976508,0.93976508,0,0.330658083,0.038286725,89.62264162,16.28926146,18.9206037,82.53968249,80.74479139,77.19852026,87.83733364,
2004/7/19,18.1896753,19.12944039,18.1896753,19.08767305,1324269,52000000,0.025466712,0.62651006,0.62651006,0,0.351541753,0.038286725,90.17857157,16.28926146,19.12944039,98.52941167,86.67299815,80.35667955,99.30563533,
2004/7/20,19.3173934,19.38004441,18.62823234,19.08767305,1260494,52000000,0.024240269,0,0,0,0.351541753,0,100,16.45633081,19.38004441,90,87.78199876,82.83178596,97.68242438,
2004/7/21,19.04590571,19.04590571,18.25232631,18.71176702,825494,52000000,0.015874885,-0.37590603,0,-0.37590603,0.344580532,0.062651005,84.61538477,16.45633081,19.38004441,77.14285729,84.23561827,83.29973006,86.10739469,
2004/7/22,18.60734867,18.62823234,18.1270243,18.523814,659292,52000000,0.012678692,-0.18795302,0,-0.18795302,0.330658085,0.093976508,77.86885247,16.45633081,19.38004441,70.71428576,79.72850744,82.10932252,74.96687727,
2004/7/23,18.16879163,18.79530169,18.04348962,18.77441802,892540,52000000,0.017164231,0.25060402,0.25060402,0,0.302813193,0.093976508,76.31578946,16.45633081,19.38004441,79.28571424,79.5809097,81.26651825,76.20969261,
2004/7/26,18.98325471,18.98325471,18.37762832,18.41939566,436348,52000000,0.008391308,-0.35502236,0,-0.35502236,0.14618568,0.153146902,48.8372095,16.68605117,19.38004441,64.34108535,74.50096825,79.01133492,65.48023493,
2004/7/27,18.37762832,18.523814,17.95995495,18.48204666,500466,52000000,0.009624346,0.062651,0.062651,0,0.05220917,0.153146902,25.42372844,16.97842253,19.38004441,62.6086955,70.53687734,76.18651572,59.23760056,
2004/7/28,18.37762832,18.48204666,17.93907128,18.39851199,570302,52000000,0.010967346,-0.08353467,0,-0.08353467,0.05220917,0.167069347,23.80952352,17.60493258,19.38004441,44.70588256,61.92654574,71.4331924,42.91325244,
2004/7/29,18.37762832,18.89972003,18.16879163,18.81618536,826952,52000000,0.015902923,0.41767337,0.41767337,0,0.121821398,0.104418342,53.84615379,17.93907128,19.38004441,60.86956528,61.57421892,68.14686791,48.42892096,
2004/7/30,18.83706903,18.9206037,18.33586098,18.64911601,657782,52000000,0.012649654,-0.16706935,0,-0.16706935,0.121821398,0.10093773,54.68750001,17.93907128,19.38004441,49.27536227,57.47460004,64.58944528,43.24490955,
2004/8/2,18.35674465,18.523814,18.00172228,18.21055897,148391,52000000,0.002853673,-0.43855704,0,-0.43855704,0.080054062,0.17403057,31.50684917,17.93907128,19.04590571,24.52830185,46.49250064,58.5571304,22.36324112,
2004/8/3,17.98083862,18.35674465,17.93907128,18.1270243,249380,52000000,0.004795769,-0.08353467,0,-0.08353467,0.080054062,0.128782622,38.3333332,17.93907128,18.98325471,18.00000025,36.99500051,51.36975377,8.24549399,
2004/8/4,18.35674465,18.44027932,16.81135318,18.37762832,1103888,52000000,0.021228615,0.25060402,0.25060402,0,0.111379565,0.128782622,46.37681166,16.81135318,18.98325471,72.11538453,48.70179518,50.48043424,45.14451707,
2004/8/5,18.16879163,18.27320998,17.4587469,17.47963057,606244,52000000,0.011658538,-0.89799775,0,-0.89799775,0.111379565,0.264526468,29.62962951,16.81135318,18.98325471,30.76923059,42.72427365,47.89504738,32.3827262,
2004/8/6,17.4587469,17.89730394,17.33344489,17.8555366,566547,52000000,0.010895135,0.37590603,0.37590603,0,0.104418342,0.264526468,28.30188658,16.81135318,18.9206037,49.50495022,44.98449918,46.92486465,41.10376824,
2004/8/9,17.35432856,17.70935093,17.22902655,17.66758359,196696,52000000,0.003782615,-0.18795301,0,-0.18795301,0.104418342,0.268007078,28.03738307,16.81135318,18.9206037,40.59405945,43.52101927,45.79024952,38.98255876,
2004/8/10,17.35432856,17.70935093,17.35432856,17.64669992,172288,52000000,0.003313231,-0.02088367,0,-0.02088367,0.104418342,0.19839485,34.48275853,16.81135318,18.9206037,39.60396037,42.21533297,44.59861067,37.44877756,
2004/8/11,17.4587469,17.50051424,16.93665519,17.27079389,319826,52000000,0.0061505,-0.37590603,0,-0.37590603,0.104418342,0.24712341,29.70297018,16.81135318,18.9206037,21.78217834,35.40428143,41.53383425,23.14517577,
2004/8/12,17.12460821,17.31256122,16.81135318,16.85312051,226444,52000000,0.004354692,-0.41767338,0,-0.41767338,0.062651005,0.31673564,16.51376131,16.81135318,18.523814,2.439023977,24.41586228,35.8278436,1.591899639,
2004/8/13,16.70693484,17.29167755,16.70693484,16.99930619,163546,52000000,0.003145115,0.14618568,0.14618568,0,0.087015285,0.167069348,34.24657519,16.70693484,18.44027932,16.86746941,21.89973132,31.1851395,3.328914958,
2004/8/16,16.99930619,16.99930619,16.31014513,16.70693484,253468,52000000,0.004874385,-0.29237135,0,-0.29237135,0.02436428,0.215797907,10.14492762,16.31014513,18.44027932,18.62745135,20.80897133,27.72641678,6.974080437,
2004/8/17,16.05954111,17.52139791,15.97600644,17.43786323,454365,52000000,0.008737788,0.73092839,0.73092839,0,0.146185678,0.184472405,44.21052613,15.97600644,18.27320998,63.63636328,35.08476865,30.17920074,44.89590447,
2004/8/18,17.70935093,17.75111826,17.29167755,17.29167755,634128,52000000,0.012194769,-0.14618568,0,-0.14618568,0.146185678,0.205356073,41.58415825,15.97600644,17.89730394,68.47826065,46.21593265,35.52477804,67.59824187,
2004/8/19,17.22902655,17.4587469,17.04107353,17.29167755,277597,52000000,0.005338404,0,0,0,0.146185678,0.142705068,50.6024094,15.97600644,17.75111826,74.11764685,55.51650405,42.18868671,82.17213873,
2004/8/20,17.14549187,17.37521223,16.76958584,17.22902655,235242,52000000,0.004523885,-0.062651,0,-0.062651,0.146185678,0.083534672,63.6363641,15.97600644,17.75111826,70.58823539,60.5404145,48.30592931,85.00938488,
2004/8/23,16.89488785,17.29167755,16.85312051,17.12460821,230418,52000000,0.004431115,-0.10441834,0,-0.10441834,0.121821398,0.100937728,54.68750042,15.97600644,17.75111826,64.70588258,61.92890386,52.84692083,80.09286993,
2004/8/24,17.12460821,17.66758359,16.87400418,17.58404891,431187,52000000,0.008292058,0.4594407,0.4594407,0,0.198394848,0.05220917,79.16666686,15.97600644,17.75111826,90.58823517,71.4820143,59.05861865,96.32880559,
2004/8/25,17.54228158,17.87642027,17.33344489,17.37521223,157300,52000000,0.003025,-0.20883668,0,-0.20883668,0.07657345,0.087015283,46.80851086,15.97600644,17.87642027,73.62637379,72.19680079,63.4380127,89.71437699,
2004/8/26,17.37521223,17.52139791,17.29167755,17.29167755,112468,52000000,0.002162846,-0.08353468,0,-0.08353468,0.07657345,0.07657345,50,15.97600644,17.87642027,69.23076907,71.20812355,66.02804965,81.56827136,
2004/8/27,17.43786323,17.83465294,16.49809815,16.85312051,534114,52000000,0.010271423,-0.43855704,0,-0.43855704,0.07657345,0.14966629,33.84615364,15.97600644,17.87642027,46.15384587,62.85669766,64.97093232,58.62822834,
2004/8/30,16.7278185,17.04107353,16.56074916,16.83223685,66100,52000000,0.001271154,-0.02088366,0,-0.02088366,0.07657345,0.142705067,34.9206348,16.49809815,17.87642027,24.24242455,49.98527329,59.97571264,30.00439458,
2004/8/31,17.33344489,17.95995495,16.7278185,17.33344489,681660,52000000,0.013108846,0.50120804,0.50120804,0,0.160108123,0.12530201,56.09756089,16.49809815,17.95995495,57.14285695,52.37113451,57.44085326,42.231697,
2004/9/1,17.12460821,17.29167755,16.97842253,17.0619572,105296,52000000,0.002024923,-0.27148769,0,-0.27148769,0.083534673,0.170549958,32.87671229,16.49809815,17.95995495,38.57142847,47.7712325,54.21764634,34.87840481,
2004/9/2,17.0619572,17.16637554,16.70693484,17.12460821,720693,52000000,0.013859481,0.06265101,0.06265101,0,0.093976508,0.135743845,40.90909098,16.49809815,17.95995495,42.85714305,46.13320268,51.52283179,35.35394447,
2004/9/3,17.29167755,17.29167755,16.95753886,16.97842253,67370,52000000,0.001295577,-0.14618568,0,-0.14618568,0.093976508,0.146185678,39.13043499,16.49809815,17.95995495,32.85714305,41.70784947,48.25117102,28.62120638,
2004/9/6,16.91577152,17.02018986,16.81135318,16.95753886,51758,52000000,0.000995346,-0.02088367,0,-0.02088367,0.093976508,0.07657345,55.10204122,16.49809815,17.95995495,31.42857153,38.28142349,44.92792184,24.98842679,
2004/9/7,16.95753886,17.08284087,16.81135318,17.0619572,23726,52000000,0.000456269,0.10441834,0.10441834,0,0.111379565,0.07309284,60.37735834,16.49809815,17.95995495,38.57142847,38.37809182,42.74464517,29.64498512,
2004/9/8,16.89488785,17.33344489,15.97600644,16.79046951,560020,52000000,0.010769615,-0.27148769,0,-0.27148769,0.027844892,0.118340788,19.04761921,15.97600644,17.95995495,41.05263145,39.26960503,41.58629845,34.63621818,
2004/9/9,16.64428383,16.76958584,16.28926146,16.31014513,126350,52000000,0.002429808,-0.48032438,0,-0.48032438,0.027844892,0.153146903,15.38461546,15.97600644,17.95995495,16.84210494,31.79377167,38.32212286,18.73706928,
2004/9/10,15.9968901,16.58163282,15.9968901,16.39367981,236596,52000000,0.004549923,0.08353468,0.08353468,0,0.031325503,0.153146903,16.98113225,15.97600644,17.95995495,21.05263155,28.21339163,34.95254578,14.73508332,
2004/9/13,16.28926146,16.31014513,15.66275141,15.66275141,192700,52000000,0.003705769,-0.7309284,0,-0.7309284,0.031325503,0.250604023,11.11111124,15.66275141,17.33344489,0,18.80892775,29.57133977,-2.715896287,
2004/9/14,15.87158809,16.64428383,15.87158809,16.31014513,433681,52000000,0.008340019,0.64739372,0.64739372,0,0.139224457,0.247123412,36.03603593,15.66275141,17.33344489,38.74999979,25.45595176,28.19954377,19.96876776,
2004/9/15,16.58163282,17.31256122,16.35191247,17.02018986,749965,52000000,0.014422404,0.71004473,0.71004473,0,0.240162188,0.247123412,49.28571424,15.66275141,17.33344489,81.24999985,44.05396779,33.48435178,65.19319983,
2004/9/16,17.02018986,17.43786323,16.47721448,17.0619572,976211,52000000,0.018773288,0.04176734,0.04176734,0,0.247123412,0.201875463,55.03875966,15.66275141,17.43786323,78.82352955,55.64382171,40.87084176,85.18978163,
2004/9/17,17.08284087,17.83465294,16.76958584,17.70935093,1097492,52000000,0.021105615,0.64739373,0.64739373,0,0.355022367,0.1218214,74.4525548,15.66275141,17.83465294,94.23076929,68.50613757,50.08260703,105.3531987,
2004/9/20,18.16879163,18.96237104,17.77200193,18.48204666,2994396,52000000,0.057584538,0.77269573,0.77269573,0,0.469882542,0.1218214,79.41176466,15.66275141,18.96237104,85.44303787,74.151771,58.10566169,106.2439896,
2004/9/21,18.69088335,19.83948512,18.37762832,18.81618536,3261314,52000000,0.062717577,0.3341387,0.3341387,0,0.525572325,0,100,15.66275141,19.83948512,75.49999997,74.60118066,63.60416801,96.59520596,
2004/9/22,18.79530169,19.00413837,18.50293033,18.8579527,1442205,52000000,0.027734712,0.04176734,0.04176734,0,0.424634595,0,100,15.66275141,19.83948512,76.50000004,75.23412046,67.48081883,90.74072371,
2004/9/23,19.00413837,19.79771778,18.81618536,19.71418311,2678678,52000000,0.051513038,0.85623041,0.85623041,0,0.448998875,0,100,15.66275141,19.83948512,97.00000003,82.48941365,72.48368377,102.5008734,
2004/9/24,19.17120772,20.34069316,19.17120772,19.6515321,3867027,52000000,0.074365904,-0.06265101,0,-0.06265101,0.442037652,0.010441835,97.69230754,15.87158809,20.34069316,84.5794393,83.18608887,76.05115213,97.45596233,
2004/9/27,19.69329944,20.15274014,19.42181175,19.60976476,2815459,52000000,0.054143442,-0.04176734,0,-0.04176734,0.334138697,0.017403058,95.04950462,16.35191247,20.34069316,81.67539264,82.68252346,78.26160924,91.52435189,
2004/9/28,19.81860145,20.0483218,19.42181175,19.92301979,1263957,52000000,0.024306865,0.31325503,0.31325503,0,0.257565247,0.017403058,93.67088569,16.47721448,20.34069316,89.18918921,84.85141204,80.45821017,93.63781577,
2004/9/29,20.09008914,20.21539115,19.27562607,19.3173934,1571101,52000000,0.030213481,-0.60562639,0,-0.60562639,0.201875463,0.11834079,63.04347803,16.76958584,20.34069316,71.34502919,80.34928443,80.42190159,80.20405009,
2004/9/30,19.42181175,19.79771778,19.17120772,19.42181175,1916661,52000000,0.036858865,0.10441835,0.10441835,0,0.212317298,0.11834079,64.21052617,17.77200193,20.34069316,64.22764249,74.97540378,78.60640232,67.7134067,
2004/10/8,19.3173934,20.02743813,18.79530169,19.71418311,2062574,52000000,0.039664885,0.29237136,0.29237136,0,0.11834079,0.11834079,50,18.37762832,20.34069316,68.08510665,72.67863807,76.63048091,64.77495241,
2004/10/11,19.79771778,21.1760399,19.6515321,20.84190121,4772011,52000000,0.091769442,1.1277181,1.1277181,0,0.306293807,0.107898955,73.94957976,18.50293033,21.1760399,87.50000023,77.61909213,76.96001798,78.93724042,
2004/10/12,20.67483186,20.96720322,20.46599517,20.52864618,2180340,52000000,0.041929615,-0.31325503,0,-0.31325503,0.306293807,0.153146903,66.66666667,18.79530169,21.1760399,72.8070177,76.01506732,76.64503443,74.7551331,
2004/10/13,20.46599517,20.84190121,20.34069316,20.46599517,1690683,52000000,0.032513135,-0.06265101,0,-0.06265101,0.254084635,0.163588738,60.83333323,18.79530169,21.1760399,70.17543857,74.0685244,75.78619775,70.6331777,
2004/10/14,20.46599517,20.88366854,18.79530169,18.83706903,2474208,52000000,0.047580923,-1.62892614,0,-1.62892614,0.254084635,0.334138697,43.19526638,18.79530169,21.1760399,1.75438609,49.96381163,67.17873571,15.53396347,
2004/10/15,18.71176702,19.29650973,17.62581625,18.37762832,1860334,52000000,0.035775654,-0.45944071,0,-0.45944071,0.236681577,0.410712148,36.55913975,17.62581625,21.1760399,21.17647067,40.36803131,58.24183424,4.620425445,
2004/10/18,18.37762832,18.79530169,17.77200193,18.60734867,1405272,52000000,0.027024462,0.22972035,0.22972035,0,0.226239742,0.410712148,35.51912558,17.62581625,21.1760399,27.6470588,36.12770714,50.87045854,6.642204335,
2004/10/19,18.79530169,19.63064843,18.586465,18.64911601,1083022,52000000,0.020827346,0.04176734,0.04176734,0,0.045247948,0.410712148,9.92366408,17.62581625,21.1760399,28.82352947,33.69298125,45.14463278,10.78967819,
2004/10/20,18.62823234,18.83706903,18.27320998,18.79530169,679673,52000000,0.013070635,0.14618568,0.14618568,0,0.069612228,0.358502977,16.26016257,17.62581625,21.1760399,32.94117654,33.44237968,41.24388175,17.83937555,
2004/10/21,18.79530169,19.69329944,18.79530169,19.15032405,1147808,52000000,0.022073231,0.35502236,0.35502236,0,0.128782622,0.348061142,27.00729916,17.62581625,21.1760399,42.9411764,36.60864525,39.69880291,30.42832993,
2004/10/22,19.23385873,19.6515321,19.00413837,19.48446275,973687,52000000,0.01872475,0.3341387,0.3341387,0,0.184472405,0.076573452,70.66666652,17.62581625,20.96720322,55.62499994,42.94743015,40.78167866,47.27893312,
